qid,n_sents,all_exactly_one_strict,all_exactly_one_quoted,all_token_unique,any_zero_quoted,n_short,n_missing_context
5a7b74b25542997c3ec97192,3,False,False,True,True,0,0
5a8f70dc55429918e830d228,2,False,False,True,True,0,0
5ab53cdf554299637185c52b,2,False,False,False,True,0,0
5a8ca3a25542996e8ac88afa,2,False,False,True,True,0,0
5ae100a9554299422ee995b8,2,False,False,False,True,0,0
5ae8381e5542997ec2727779,3,False,False,False,True,0,0
5ae515d055429913cc204586,2,False,False,True,True,0,0
5adcccb55542990d50227d28,2,False,False,True,True,0,0
5ae2f2175542991a06ce990f,2,False,False,True,True,0,0
5ae2188d5542994d89d5b347,3,False,False,False,True,0,0
5a71281b5542994082a3e5eb,3,False,True,True,False,0,0
5a8b3ae055429950cd6afc87,3,False,False,False,True,0,0
5a8128995542995ce29dcbd3,2,False,False,False,True,0,0
5a80dcad55429938b6142220,3,False,False,True,True,0,0
5a84a5335542991dd0999d58,3,False,False,True,True,0,0
5a8a5f9955429930ff3c0db8,2,False,False,False,True,0,0
5ae3e5395542994393b9e79a,2,False,False,True,True,0,0
5a883ef35542994846c1ce5e,3,False,False,False,True,0,0
5ac51be85542994611c8b3a1,2,False,False,False,True,0,0
5a723b3655429971e9dc9367,2,False,False,True,True,0,0
5a8a44ee55429970aeb70281,3,False,False,True,True,0,0
5ac3bcdc5542993915413923,2,False,False,True,True,0,0
5ab702ee5542991d32223745,2,False,False,True,True,0,0
5a769c425542993569682c58,3,False,False,False,True,0,0
5ac3c3c9554299204fd21e40,2,False,True,True,False,0,0
5ab70e38554299110f219aa6,4,False,False,False,True,0,0
5a82fc2355429954d2e2ebe6,3,False,False,False,True,0,0
5ae53a8a55429960a22e027d,2,False,False,True,True,0,0
5ae64aa755429908198fa577,4,False,False,True,True,0,0
5adcfd7d5542990d50227d8f,3,False,False,False,True,0,0
5a83136555429954d2e2ec05,3,False,False,False,True,1,0
5ae0574255429945ae95931e,2,False,False,True,True,0,0
5ac1c5dd5542994ab5c67e10,2,False,False,False,True,0,0
5abdbc025542993062266cdb,2,False,False,False,True,0,0
5ae60c22554299546bf83032,3,False,False,True,True,0,0
5a8e207955429917b4a5bd3b,2,False,False,False,True,0,0
5abe81d75542993f32c2a136,3,False,False,False,True,0,0
5ae1397e5542997b2ef7d13e,2,False,False,True,True,0,0
5ab5928b554299488d4d99e4,3,False,False,False,True,0,0
5ac43bea5542995c82c4ad03,2,False,False,False,True,0,0
5a7b8b23554299042af8f77e,3,False,False,True,True,0,0
5ae6ace355429908198fa678,2,True,True,True,False,0,0
5a88f1605542997e5c09a6d4,3,False,False,True,True,0,0
5ade154f55429939a52fe800,2,False,False,True,True,0,0
5a72279755429971e9dc92ff,3,False,False,True,True,0,0
5a7797cb5542997042120aaf,2,False,False,False,True,0,0
5ae2c5105542996483e64a4e,2,False,False,True,True,0,0
5ab93ddb554299131ca422dc,2,False,False,True,True,0,0
5ab4799a5542991751b4d787,2,False,False,False,True,0,0
5a72b4fe5542991f9a20c578,2,False,False,False,True,0,0
5a839afe5542992ef85e2329,2,False,False,False,True,0,0
5a82117f554299676cceb202,2,False,False,False,True,0,0
5abf819d5542994516f454ba,2,False,False,False,True,0,0
5ae5eb2f554299546bf82fd4,2,False,False,False,True,0,0
5aba042555429939ce03dc51,3,False,False,False,True,0,0
5ae6105b5542996de7b71b19,4,False,False,True,True,0,0
5a85ccb75542991dd0999e9f,2,False,False,False,True,0,0
5a84717c554299123d8c2254,2,False,False,False,True,0,0
5ae164c35542997b2ef7d1cc,4,False,False,False,True,0,0
5a80d76d55429938b6142208,3,False,False,False,True,0,0
5adf92e2554299025d62a2c8,3,False,False,True,True,0,0
5a73e35d5542993a88ae2e89,2,False,False,True,True,0,0
5adf8b385542993344016ceb,2,False,False,False,True,0,0
5ac412815542997ea680c9de,3,False,False,True,True,0,0
5ae2154c5542994d89d5b336,2,False,False,True,True,0,0
5a8e45575542995a26add4b4,3,False,False,True,True,0,0
5adc039c5542996e685252a9,2,False,False,False,True,0,0
5a8aed0055429950cd6afbf0,4,False,False,True,True,0,0
5ab5eb655542997d4ad1f24d,2,False,False,True,True,0,0
5ae0c6815542993d6555ec5e,2,False,False,True,True,0,0
5a8c9c9c5542996e8ac88aed,2,False,False,True,True,0,0
5a73326b5542992359bc3282,2,False,False,True,True,0,0
5a7732f355429966f1a36cae,2,False,False,False,True,0,0
5adc8ad35542994d58a2f643,2,True,True,True,False,0,0
5abd432e55429924427fcf56,2,False,False,False,True,0,0
5ab6397f55429953192ad2a9,2,False,False,False,True,0,0
5add5fa55542997545bbbd49,2,False,False,True,True,0,0
5ae373215542994393b9e6c0,2,False,False,True,True,0,0
5a84d65e5542992a431d1ab1,3,False,False,True,True,0,0
5a8499ba5542992a431d1a6f,4,False,False,False,True,0,0
5abd149e55429933744ab713,3,False,False,False,True,0,0
5adfc154554299025d62a349,2,False,False,True,True,0,0
5a845fc65542990548d0b28e,4,False,False,True,True,1,0
5ae704255542995703ce8bb8,2,False,False,True,True,0,0
5adc19db55429947ff1738f9,3,False,False,False,True,0,0
5a89ec4755429946c8d6ea10,2,False,False,False,True,0,0
5ae732ea5542991e8301cbc8,2,True,True,True,False,0,0
5a7c5c6955429935c91b5174,3,False,False,False,True,0,0
5a79f8e35542996a35c17061,2,False,False,False,True,0,0
5ac02c34554299294b218f37,2,False,False,False,True,0,0
5ae63d4455429908198fa535,2,False,False,False,True,0,0
5a8f99a7554299458435d68d,2,False,False,False,True,0,0
5a7d170c554299452d57badd,4,False,False,True,True,0,0
5ab3470255429969a97a8126,2,False,False,True,True,0,0
5a762270554299109176e651,3,False,False,False,True,0,0
5ae7bbac5542993210983f1b,3,False,False,False,True,0,0
5ae0b9d355429924de1b7153,2,False,False,True,True,0,0
5a8590c25542994c784ddb26,2,False,False,True,True,0,0
5a89f5265542992e4fca84ae,2,False,False,False,True,0,0
5ab495a95542991779162cf5,2,False,False,True,True,0,0
5ac386b0554299741d48a27d,2,False,False,False,True,0,0
5ae1368e55429901ffe4adf4,2,False,True,True,False,0,0
5a7e979a5542994959419a1b,2,False,False,True,True,0,0
5a861a305542994775f606f3,2,False,False,True,True,0,0
5ab29626554299545a2cf9b6,2,False,False,False,True,0,0
5a795f985542994bb9457008,2,False,False,True,True,0,0
5adbe1e1554299438c868cc5,3,False,False,False,True,0,0
5a8a4a2955429930ff3c0d76,2,False,False,False,True,0,0
5a81bdf65542990a1d231e88,2,False,False,True,True,0,0
5a75df605542994ccc918645,3,False,False,False,True,1,0
5ae56c915542992663a4f1f5,2,False,False,True,True,0,0
5ae5255e5542990ba0bbb1cb,2,False,False,True,True,0,0
5ade996f554299728e26c75b,3,False,False,True,True,0,0
5ade15c555429939a52fe803,2,False,False,False,True,0,0
5a8970be55429951533612fa,2,False,False,True,True,0,0
5ab9403d554299131ca422e2,4,False,False,False,True,0,0
5a8a067a55429970aeb70216,2,False,False,True,True,0,0
5a82f8d155429954d2e2ebdd,2,False,False,True,True,1,0
5adc91555542994ed6169b91,3,False,False,True,True,1,0
5ac42895554299076e296d76,2,False,False,False,True,0,0
5a85d36b5542994c784ddb84,2,False,False,True,True,0,0
5a88e7295542997e5c09a6c5,3,False,False,True,True,0,0
5aba9df05542994dbf019983,2,False,False,False,True,0,0
5ac31c2e554299741d48a1fe,2,False,False,True,True,0,0
5ac438555542995c82c4acf6,2,False,False,True,True,0,0
5adfcbed554299025d62a35a,2,False,False,True,True,0,0
5ae4ac7455429913cc2044c9,3,False,False,False,True,0,0
5a8d8115554299068b959d12,2,False,False,True,True,1,0
5a7a8faf55429927d897becb,3,False,False,False,True,0,0
5a7402ad55429979e2882891,2,False,False,False,True,0,0
5a775a965542993569682d63,2,False,False,True,True,0,0
5a732e405542991f29ee2d3c,2,False,False,True,True,0,0
5ae37cba5542991a06ce99d1,2,False,False,True,True,0,0
5a8e911c5542990e94052b59,2,False,False,False,True,1,0
5a891cca554299669944a4b9,4,False,False,True,True,0,0
5adc3a6e55429944faac247e,2,False,False,True,True,0,0
5abdbf885542993f32c2a04a,3,False,False,True,True,0,0
5ac2dd69554299218029db88,2,False,False,True,True,0,0
5a86ff0a554299211dda2b85,2,True,True,True,False,0,0
5a7bd8025542997c3ec9728e,2,False,False,True,True,0,0
5ae6288c5542992663a4f270,2,False,False,False,True,0,0
5a8aee8555429950cd6afc05,2,False,False,True,True,0,0
5ac0e647554299294b21904a,2,False,False,True,True,0,0
5ab2d591554299545a2cfaba,2,True,True,True,False,0,0
5ae210c95542997283cd23a3,2,False,False,False,True,0,0
5ae4f6885542993aec5ec105,4,False,False,False,True,0,0
5a7e71355542991319bc94b7,2,False,False,True,True,0,0
5a8baa705542996e8ac88998,2,False,False,False,True,0,0
5ade106955429939a52fe7e2,2,False,False,False,True,0,0
5a8b70225542997f31a41d2e,2,False,False,False,True,0,0
5ae786a855429952e35ea961,2,False,False,True,True,0,0
5a7a5f1955429941d65f25e7,2,False,False,True,True,0,0
5a8d371f5542994ba4e3dc1f,3,False,False,False,True,0,0
5a79436e554299029c4b5f41,2,False,False,True,True,0,0
5ae66aaf5542992ae0d1633d,2,False,False,False,True,0,0
5a79c19f5542994bb9457069,2,False,True,True,False,0,0
5a74694b55429974ef308bf4,2,False,False,False,True,0,0
5abf57a75542997719eab684,2,True,True,True,False,0,0
5a80968d5542996402f6a57d,2,False,False,False,True,0,0
5ac16d5055429964131be1ec,2,False,False,True,True,0,0
5a8b59eb55429949d91db565,2,False,False,True,True,0,0
5abe4ca65542991f66106130,2,False,False,True,True,0,0
5ab5bf015542997d4ad1f1d4,2,False,False,True,True,0,0
5a7a7b0155429941d65f266f,2,False,False,True,True,0,0
5add7e335542992ae4cec588,2,False,False,True,True,0,0
5ab3126355429976abd1bc4f,3,False,False,False,True,0,0
5a73ea225542993a88ae2e91,2,False,False,True,True,0,0
5a833ec955429954d2e2ec66,2,False,False,True,True,0,0
5ae61107554299546bf83060,2,False,False,False,True,0,0
5ae4992355429970de88d9c5,2,False,False,False,True,0,0
5abd095e55429965836004fc,2,False,False,False,True,0,0
5a8d8493554299068b959d23,3,False,False,False,True,1,0
5a8f4fb95542997ba9cb3231,2,False,False,True,True,0,0
5a8f43035542997ba9cb3203,2,False,False,False,True,0,0
5ae53f7a55429908b63265a7,2,False,False,False,True,0,0
5a80a1575542995d8a8ddfb6,2,False,False,False,True,0,0
5a8cb0d1554299240d9c21df,2,False,False,True,True,0,0
5a7a16ee5542996a35c170c8,2,False,False,False,True,1,0
5a77f5db55429949eeb29fc3,4,False,False,False,True,0,0
5ae29055554299495565dac3,4,False,False,False,True,0,0
5ab35ae655429976abd1bc98,2,False,False,True,True,0,0
5abd5fd155429933744ab79d,2,False,False,False,True,0,0
5a7c6c0655429907fabeef7f,3,False,False,True,True,0,0
5ab28c34554299449642c8f0,2,False,False,False,True,0,0
5a762f975542992d0ec06058,2,False,False,False,True,0,0
5ae4db4855429908b6326491,2,False,False,True,True,0,0
5ab934975542996be202043f,3,False,False,False,True,0,0
5abc105b5542993a06baf841,2,False,False,True,True,0,0
5adf32f75542993a75d2641c,2,False,False,False,True,0,0
5ab738875542993667793f96,2,False,False,False,True,0,0
5a8139f155429926c1cdad1d,4,False,False,False,True,0,0
5a750b595542993748c897a6,2,False,False,True,True,0,0
5adfbbdb55429942ec259b26,3,False,False,True,True,0,0
5ac50a745542996feb3fe9df,2,False,False,True,True,0,0
5a855bdd5542991dd0999e55,2,True,True,True,False,0,0
5a8b48be55429949d91db52a,2,False,False,True,True,0,0
5a7ebac955429934daa2fc55,3,False,False,False,True,0,0
5a8b02a955429971feec45f9,2,False,False,True,True,0,0
5a78cac955429974737f7893,2,False,False,True,True,0,0
5ae847e85542997ec2727791,3,False,False,False,True,0,0
5ac45ca4554299076e296db3,2,False,False,True,True,0,0
5ab5b5b95542992aa134a398,3,False,False,False,True,0,0
5ae235ef5542992decbdcc66,2,False,False,True,True,0,0
5a7b3a615542995eb53be8d0,3,False,False,True,True,0,0
5abebb385542997719eab599,2,False,False,True,True,0,0
5ab29d5b554299545a2cf9d7,2,False,False,True,True,0,0
5a78ea47554299148911f997,2,True,True,True,False,0,0
5add26b55542992ae4cec4b1,2,False,False,False,True,0,0
5ae171095542990adbacf796,3,False,False,False,True,0,0
5a80a1815542996402f6a5c1,2,False,False,True,True,0,0
5ae7921855429952e35ea97a,2,False,False,True,True,0,0
5ab3cf9f5542992ade7c6eb2,2,False,False,True,True,0,0
5ae16d9c55429920d52343cf,2,True,True,True,False,0,0
5ae361965542991a06ce99ac,2,False,False,False,True,0,0
5a8efadb5542997ba9cb315f,2,False,False,True,True,0,0
5a8898c9554299206df2b308,2,False,False,True,True,1,0
5aded2cd5542993344016ba5,3,False,False,False,True,0,0
5a7cfe89554299683c1c6403,2,False,True,False,False,0,0
5a7c479c55429935c91b514d,2,False,False,True,True,0,0
5a79c5945542994bb9457086,2,False,False,True,True,0,0
5aba953d5542994dbf019956,2,False,True,True,False,0,0
5ab5cd105542997d4ad1f1df,4,False,False,False,True,0,0
5ac263a25542992f1f2b38a3,2,False,False,True,True,0,0
5add5ff45542992ae4cec532,2,False,False,True,True,0,0
5ade518d55429975fa854ea5,2,False,False,True,True,0,0
5a77538955429966f1a36d06,3,False,False,True,True,0,0
5a73fe635542993a88ae2ee1,2,False,False,False,True,0,0
5abb04d3554299232ef4a3b0,2,False,False,False,True,0,0
5a7922b655429974737f79a3,2,False,False,False,True,0,0
5ab2dd03554299194fa93551,2,False,False,True,True,0,0
5ab29fb5554299545a2cf9e5,3,False,False,True,True,0,0
5a7796005542995d831811fe,2,False,False,True,True,0,0
5ab40eae55429976abd1bd4a,2,True,True,True,False,0,0
5ae6621b55429908198fa5b7,5,False,False,False,True,1,0
5abd38355542993062266c1b,2,False,False,False,True,0,0
5a8cda5455429941ae14df15,2,False,False,True,True,0,0
5ae5337e55429908b6326574,4,False,False,False,True,0,0
5ae5e38c55429929b08079ee,2,False,False,False,True,0,0
5a7cf94655429907fabef079,3,False,False,True,True,0,0
5a85c5f05542992a431d1b9b,4,False,False,True,True,0,0
5a8215245542990a1d231f43,2,False,False,False,True,0,0
5a7f41655542992e7d278ccb,2,False,False,True,True,0,0
5ae6237c5542992ae0d1623f,2,False,False,False,True,0,0
5ae04a7455429924de1b7092,2,False,False,False,True,0,0
5a76ae325542993735360154,3,True,True,True,False,0,0
5a806c485542996402f6a507,4,False,False,False,True,0,0
5ab7276b55429928e1fe3816,3,False,False,False,True,0,0
5ab2a056554299194fa93481,2,False,False,True,True,0,0
5adf307b5542995ec70e8f8a,2,False,False,False,True,0,0
5ab26db9554299722f9b4d22,3,False,False,False,True,0,0
5abbe1d8554299642a094ba6,2,False,False,False,True,0,0
5a732a005542994cef4bc48a,3,False,False,True,True,0,0
5ae70e0d5542991bbc9761ac,2,False,False,False,True,0,0
5a745f3f55429979e288292a,2,False,False,True,True,0,0
5ade992d5542997c77adee80,2,True,True,True,False,0,0
5ae238cc554299495565da43,2,False,False,False,True,0,0
5a7da4e45542995f4f40229c,2,False,False,False,True,0,0
5a84df715542997175ce1f24,2,True,True,True,False,0,0
5a72b1c05542991f9a20c56c,3,False,False,True,True,0,0
5a909d5c5542995651fb51ba,2,False,False,True,True,0,0
5a7cbe845542990527d5551d,2,False,False,False,True,0,0
5ab32a48554299233954ff3b,5,False,False,False,True,1,0
5ae2133d5542997283cd23b5,2,False,False,True,True,0,0
5abbedff5542993f40c73c1c,2,False,False,True,True,0,0
5a8913f455429951533612b4,2,False,True,True,False,0,0
5abfde715542997719eab6f3,2,False,False,True,True,0,0
5a88b15b5542994846c1ceba,2,False,False,True,True,0,0
5ae7693a5542991e8301cc90,5,False,False,False,True,0,0
5a8eda3155429917b4a5bddf,2,False,False,True,True,0,0
5a7a373a5542994f819ef15d,2,False,False,True,True,0,0
5ab21874554299722f9b4cac,2,False,False,True,True,0,0
5adbf4f35542996e68525282,2,False,False,True,True,0,0
5aba8e6855429901930fa82f,2,False,False,False,True,0,0
5a79156955429974737f7975,3,False,False,True,True,0,0
5ab9162f5542991b5579f0ee,2,False,False,False,True,0,0
5add033f5542992c1e3a250e,2,False,False,False,True,0,0
5ae5c18a5542990ba0bbb2d0,3,False,False,True,True,1,0
5adbe220554299438c868cc7,2,False,False,False,True,0,0
5a89dcdf5542992e4fca83f9,2,False,False,True,True,0,0
5a8a06c155429970aeb70219,2,False,False,False,True,0,0
5a77d5d555429949eeb29f78,2,False,False,False,True,0,0
5ae65d8d5542996d980e7b16,2,False,False,False,True,0,0
5a8b316d5542995d1e6f1308,2,True,True,True,False,0,0
5add8cbb5542992200553b51,2,False,False,True,True,0,0
5ab9c096554299131ca423ef,2,False,False,True,True,0,0
5a793f37554299029c4b5f39,4,False,False,True,True,0,0
5a8323b95542990548d0b181,2,False,False,False,True,0,0
5ab4189555429969a97a8240,2,False,False,False,True,0,0
5a8b879355429949d91db5cd,2,False,False,True,True,0,0
5ab69fae55429953192ad33c,3,False,False,False,True,0,0
5a81b5685542995ce29dcc41,2,False,False,False,True,0,0
5ab6a536554299710c8d1f1b,4,False,False,False,True,0,0
5adc7d2b5542994d58a2f616,2,False,False,True,True,0,0
5a7fb0ed5542994857a767ba,4,False,False,False,True,0,0
5abeca1b5542997ec76fd367,4,False,False,True,True,0,0
5a7b550e5542992d025e6808,2,False,False,True,True,0,0
5a8ce8e4554299585d9e3762,2,False,False,False,True,0,0
5ae6608a5542992ae0d16308,2,False,False,False,True,0,0
5a749d1d55429929fddd847f,3,False,False,False,True,0,0
5ac1f7395542991316484bd6,2,False,False,False,True,0,0
5ae682345542996d980e7bb5,2,False,False,False,True,1,0
5ac325b85542995ef918c131,2,False,False,True,True,0,0
5a78bf965542990784727750,2,False,False,False,True,0,0
5ade177e55429975fa854e33,2,False,True,True,False,0,0
5a8366445542992ef85e22aa,2,False,False,False,True,0,0
5ae63ef35542992ae0d1629e,2,False,False,False,True,0,0
5ae31d315542990afbd1e0b0,2,False,False,False,True,0,0
5ae235ef5542992decbdcc67,2,False,False,False,True,0,0
5ae5fcd85542996de7b71ab0,2,False,False,True,True,0,0
5ae266fc5542994d89d5b412,2,False,False,False,True,0,0
5ade8be555429939a52fe8ef,2,False,False,False,True,0,0
5a7726f25542993569682d05,6,False,False,True,True,0,0
5ae22f1a554299234fd0441c,2,False,False,True,True,0,0
5a80a5f7554299485f598677,2,False,False,False,True,0,0
5a86ee6b5542991e77181695,4,False,False,False,True,0,0
5a728d215542992359bc30eb,2,False,False,False,True,0,0
5ae4845e55429913cc204487,2,False,False,False,True,0,0
5a772f0055429972597f1475,3,False,False,True,True,0,0
5ae7df4b5542997ec27276f9,3,False,False,True,True,0,0
5a7a1b095542990198eaf082,2,False,False,False,True,0,0
5abe21145542991f661060e6,2,False,False,True,True,0,0
5ae0914255429945ae9593c6,2,False,False,False,True,0,0
5a87099455429960ec39b704,2,False,False,True,True,0,0
5ab97ed9554299131ca42345,2,False,False,True,True,0,0
5adcd1b25542994d58a2f6e7,2,False,False,False,True,0,0
5add44c55542997545bbbd0b,2,False,False,False,True,0,0
5ac4f78455429924173fb521,3,False,False,True,True,0,0
5a7bbd6455429927d897c023,2,False,False,False,True,0,0
5ab425e55542991751b4d69a,4,False,False,False,True,0,0
5abcfbc65542993a06baf9d2,3,False,False,True,True,0,0
5a733c8e5542994cef4bc4ed,4,False,False,False,True,0,0
5ab92929554299753720f761,4,False,False,True,True,0,0
5a7953fc5542994bb9457004,2,False,False,True,True,0,0
5a7e04465542995f4f402386,2,False,False,True,True,0,0
5a7c5d1e55429935c91b5176,2,False,False,True,True,0,0
5a8e0a935542995085b373a7,2,True,True,True,False,1,0
5a74b58c55429929fddd84c6,2,False,False,False,True,0,0
5a884c985542997e5c09a5bb,3,False,False,False,True,0,0
5a74b8a05542996c70cfadbc,2,False,False,True,True,0,0
5ae5ac1e554299546bf82f1a,4,False,False,True,True,0,0
5a7e9062554299306751357e,2,False,False,True,True,0,0
5ab457445542991751b4d748,3,False,False,False,True,0,0
5ae8380d5542997ec2727778,6,False,False,False,True,0,0
5abdea0455429976d4830a21,3,False,False,True,True,0,0
5a7fc76655429969796c1b5a,2,False,False,True,True,0,0
5a85cead5542997175ce2030,4,False,False,True,True,0,0
5a8ca73c5542996e8ac88b05,3,False,False,True,True,0,0
5a906b0f5542990a98493634,2,False,False,True,True,0,0
5ae397f05542992f92d82314,4,False,False,True,True,1,0
5ab88b7155429916710eb08a,2,False,True,False,False,0,0
5ae848c15542997ec2727793,2,False,False,False,True,0,0
5adc20425542994650320c84,3,False,False,False,True,0,0
5aba789355429955dce3ee4a,2,False,False,False,True,0,0
5ae60d0055429929b0807ab5,2,False,False,True,True,0,0
5ab81a0a5542990e739ec822,3,False,False,True,True,0,0
5ab577465542997d4ad1f13f,4,False,False,False,True,0,0
5a7f6ba75542994857a76738,3,False,False,True,True,0,0
5ade53ae5542992fa25da74c,2,False,False,False,True,0,0
5ac3bdd5554299204fd21e24,2,False,False,True,True,0,0
5ae6968a5542992ae0d16367,2,False,False,True,True,0,0
5a7357b655429901807dafcc,6,False,False,False,True,0,0
5a8326ed5542990548d0b199,2,False,False,True,True,0,0
5a865a03554299211dda2b06,3,False,False,True,True,0,0
5ab974485542996be20204fe,3,False,False,False,True,0,0
5ab7ffd8554299366779409a,2,False,False,True,True,0,0
5a76ce645542994aec3b717e,2,False,False,False,True,0,0
5a7dae265542991319bc93e7,6,False,False,False,True,0,0
5ae35bb55542992e3233c3b4,2,False,False,True,True,0,0
5ae3ea065542995ad6573c96,3,False,False,False,True,0,0
5ac3be8e554299204fd21e29,2,False,False,True,True,0,0
5a7b638855429931da12ca7b,2,False,False,False,True,0,0
5a7e467d554299495941996d,2,False,False,False,True,0,0
5ab79bfa5542995dae37e972,3,False,False,True,True,0,0
5a88854e554299206df2b2de,6,False,False,False,True,0,0
5a7fc9885542992e7d278d8b,4,False,False,True,True,0,0
5adc155e554299438c868d48,4,False,False,False,True,0,0
5a8cde71554299441c6b9f3e,3,False,False,False,True,0,0
5ac42b02554299076e296d7c,3,False,False,True,True,0,0
5a74cac055429974ef308c67,2,False,False,False,True,0,0
5a75e87c55429976ec32bc99,3,False,False,True,True,0,0
5ae49ad455429970de88d9d1,2,False,False,True,True,0,0
5ac273d055429921a00aaf75,2,False,False,True,True,0,0
5a7e1a7c55429965cec5ea62,2,False,False,False,True,0,0
5ab679c655429954757d32db,2,False,False,False,True,0,0
5a89d85655429946c8d6e9de,2,False,False,True,True,0,0
5a850df85542994c784ddaea,2,False,False,False,True,0,0
5abdc9b155429965af743e44,2,False,False,True,True,0,0
5ac06d475542996f0d89cbc6,2,False,False,False,True,0,0
5ab6166e554299110f2199d9,3,False,False,True,True,0,0
5ae22ae4554299234fd0440c,2,False,False,False,True,0,0
5a7e4854554299495941997b,2,False,False,True,True,0,0
5abbf3655542993f40c73c2d,2,False,False,False,True,0,0
5a8a17995542992d82986ea9,2,False,True,True,False,0,0
5a88d91d5542993b751ca87e,2,False,False,True,True,0,0
5a74aa3055429979e28829ea,2,False,False,False,True,0,0
5a81b1855542995ce29dcc30,2,False,False,False,True,0,0
5ac3abc45542995ef918c1d8,2,False,False,False,True,0,0
5ab3425f554299753aec5964,3,False,False,True,True,0,0
5ab22f28554299722f9b4cc5,2,False,False,True,True,0,0
5abe9c505542997ec76fd320,2,False,False,True,True,0,0
5a79211155429907847277c8,2,True,True,True,False,0,0
5ac14beb5542994ab5c67cda,3,False,False,False,True,0,0
5a8f86065542992414482af4,2,False,False,False,True,0,0
5ae4c2985542995dadf243ee,2,False,False,False,True,0,0
5adfba39554299603e418393,2,False,False,True,True,0,0
5ab3b2705542992ade7c6e49,2,False,False,True,True,0,0
5a7a97fc55429927d897bee1,3,False,False,True,True,0,0
5a78fe295542990784727779,2,False,False,True,True,0,0
5a760fbc5542992db9473722,2,False,False,False,True,0,0
5abade48554299660624164d,2,False,False,True,True,0,0
5a7c4bf555429907fabeef55,2,False,False,True,True,0,0
5a88f92d5542993b751ca8dc,2,False,False,False,True,0,0
5a737e8655429905862fe03d,2,False,False,False,True,0,0
5a7a9cff55429941d65f26f4,2,False,False,True,True,0,0
5ae6fbfa554299572ea54660,3,False,False,True,True,0,0
5adbf9f755429944faac23e2,2,False,False,True,True,0,0
5a87c2ad5542997e5c09a569,4,False,False,False,True,0,0
5a7d653f5542991319bc93c0,2,False,False,True,True,0,0
5adf427a5542993a75d2645a,2,False,False,True,True,0,0
5ab2c23f554299545a2cfa5d,2,False,False,False,True,0,0
5a7f7d755542994857a76749,2,False,False,False,True,0,0
5ae01fcf554299025d62a412,3,False,False,False,True,0,0
5ab3554a55429969a97a8138,2,False,False,True,True,0,0
5a809ab05542996402f6a596,2,True,True,True,False,0,0
5a8863ff55429938390d3f3d,2,False,False,True,True,0,0
5ae4afbe5542995dadf243b0,2,True,True,False,False,0,0
5a88b9f7554299206df2b349,3,False,False,False,True,0,0
5addee6e5542997dc79070c0,2,False,False,True,True,0,0
5ab9659e554299743d22eb55,2,False,False,True,True,0,0
5a7c4bd55542990527d55486,2,False,True,False,False,0,0
5adf0a1e5542995ec70e8f5c,2,False,False,True,True,0,0
5ae10f6455429920d52342b1,2,False,False,False,True,0,0
5a83bbb75542990548d0b22b,2,False,False,False,True,0,0
5ae1484855429920d5234384,2,False,False,True,True,0,0
5ab592e1554299488d4d99e5,2,False,False,True,True,0,0
5a809d845542992bc0c4a77e,2,False,False,True,True,0,0
5ac46d115542991943173988,2,False,False,True,True,0,0
5a86e7945542994775f6077d,2,False,False,False,True,0,0
5a7efd8255429934daa2fc88,2,False,False,True,True,0,0
5a8a204a5542996c9b8d5e02,2,False,False,True,True,0,0
5a80fcd4554299260e20a1ef,3,True,True,True,False,0,0
5addea145542997dc79070a7,2,False,False,False,True,0,0
5ae14a8155429920d523439f,2,False,False,False,True,0,0
5a89fac35542993b751ca9d2,3,False,False,True,True,0,0
5ac2420c55429951e9e684fe,2,False,False,True,True,0,0
5ab5d007554299488d4d9a39,3,False,False,True,True,0,0
5aba9ead5542994dbf019988,6,False,False,False,True,0,0
5a7e77c955429949594199ca,4,False,False,True,True,1,0
5ab2a47c554299545a2cf9ec,2,False,False,False,True,0,0
5ab4f4595542991779162d2c,2,False,False,True,True,0,0
5ae4ad6a5542995ad6573e1a,3,False,False,True,True,0,0
5a8dc90a5542994ba4e3dd1e,2,False,False,True,True,0,0
5a7d20a0554299452d57bb0b,3,False,False,False,True,0,0
5add201a5542992ae4cec48f,2,False,False,True,True,0,0
5a8308df55429966c78a6aff,3,False,False,False,True,0,0
5ae26e435542992decbdcd00,2,False,False,False,True,0,0
5a8026cd5542992e7d278df9,2,True,True,True,False,0,0
5abe7ae05542993f32c2a127,2,True,True,True,False,0,0
5a78f317554299078472776c,2,False,False,True,True,0,0
5a72256d55429971e9dc92e7,2,True,True,True,False,0,0
5adce2d15542990d50227d53,3,False,False,True,True,1,0
5a8b2e515542997f31a41ca7,2,False,False,True,True,0,0
5ae370225542992e3233c401,2,False,False,False,True,0,0
5a8ee6c555429917b4a5be11,3,False,False,True,True,0,0
5a835dad554299123d8c2108,2,False,False,True,True,0,0
5a78eb5055429970f5fffdd1,2,False,True,True,False,0,0
5a8a427455429930ff3c0d32,2,False,False,False,True,0,0
5a7d1b55554299452d57baf2,4,False,False,True,True,0,0
5ae52c9855429908b632653f,2,False,False,True,True,0,0
5ac49adf5542997ea680ca97,2,False,False,True,True,0,0
5ae808b3554299540e5a56f4,2,False,False,True,True,0,0
5a7a33175542990198eaf0d9,2,False,False,False,True,0,0
5ac15fab5542994d76dccdf5,2,False,False,True,True,0,0
5ae608c05542992663a4f245,3,False,False,False,True,0,0
5ac562545542993e66e823c3,3,False,False,False,True,0,0
